room,idx,original,translation,comments
15,6,"You pluck a plump, orange carrot from the ground.",אתה קוטף גזר כתום ובשרני מהאדמה.,
15,7,The carrots are buried in the ground.  You must get  closer to see them.,הגזרים קבורים באדמה. תצטרך להתקרב כדי לראות אותם.,
15,8,You must be in the carrot patch to pick a carrot.,תצטרך להיות בחלקת הגזר כדי לקטוף גזר.,
15,9,You do not have a carrot to eat.,אין לך גזר לאכול.,
15,10,You see an old stone wall surrounding a well kept garden.,אתה רואה חומת אבן ישנה המקיפה גן מטופח.,
16,1,This is a neat little carrot patch.  The plump carrots  look tempting.,זוהי חלקת גזר קטנה ומסודרת. הגזרים הבשרניים נראים מפתים.,
16,2,There is no reason to climb the fence.,אין סיבה לטפס על הגדר.,
16,3,You can go around the fence.,אתה יכול ללכת מסביב לגדר.,
16,4,"It is a relatively low, native stone and masonry fence to the right and rear of a garden.",זוהי גדר אבן טבעית וחצובה נמוכה יחסית מימין ומאחורי הגן.,
16,5,"There are many large, plump carrots in the garden.",יש הרבה גזרים גדולים ובשרניים בגן.,
16,6,You pluck a delicious looking carrot from the fertile soil.,אתה קוטף גזר שנראה טעים מהאדמה הפורייה.,
16,7,They are buried in the ground.  You must get closer to see them.,הם קבורים באדמה. תצטרך להתקרב כדי לראות אותם.,
16,8,You cannot do that from here.,אתה לא יכול לעשות את זה מכאן.,
16,9,You do not have a carrot to eat.,אין לך גזר לאכול.,
16,10,You see an old stone wall surrounding a well kept garden.,אתה רואה חומת אבן ישנה המקיפה גן מטופח.,
17,1,You carefully fill the bucket with water.,אתה ממלא בזהירות את הדלי במים.,
17,2,"You have to scoop the water with your hands, but you manage to satisfy your thirst.","עלייך לגרוף את המים עם הידיים, אבל אתה מצליח להרוות את צימאונך.",
17,3,That's a dangerous proposition from here.,זו הצעה מסוכנת מכאן.,
17,4,This is a clear mountain lake with some steep cliffs surrounding it.,זהו אגם הרים צלול עם כמה צוקים תלולים המקיפים אותו.,
17,5,You are not close enough to the water.,אתה לא קרוב מספיק למים.,
17,6,It seems the old goat has wandered off by himself and is no longer following you.,נראה שהתיש הזקן נדד הלאה וכבר לא עוקב אחריך.,
18,1,"Wandering on the banks of the lake, you see a cute little elf.",אתה רואה אלף קטן וחמוד נודד על גדות האגם.,
18,2,The cold water gushes into the old bucket.,המים הקרים זורמים בעוצמה לתוך הדלי הישן.,
18,3,There is nothing to compare with that refreshing taste.,אין דבר שניתן להשוות לטעם המרענן הזה.,
18,4,You are not close enough to the water.,אתה לא קרוב מספיק למים.,
18,5,There is a very pretty lake nearby with a small little elf running along its shore.,יש אגם יפה מאוד בקרבת מקום עם אלף קטן רץ לאורך החוף שלו.,
18,6,This is a small elf.  He looks very friendly.,זהו אלף קטן. הוא נראה ידידותי מאוד.,
18,7,There's no elf here.,אין כאן אלף.,
18,8,"The elf, impressed by your friendliness, gives you a magic ring.  ""Kind person, know that once, only once, this ring will make you invisible,"" he says and then disappears.","האלף, מתרשם מהידידותיות שלך, נותן לך טבעת קסם. ""אדם חביב, דע שפעם אחת, רק פעם אחת, הטבעת הזו תהפוך אותך לבלתי נראה,"" הוא אומר ואז נעלם.",
18,10,The elf has left since you were not very cordial to him.,האלף עזב מכיוון שלא היית ידידותי אליו.,
18,11,I'm surprised at you!  That is very impolite!,אני מופתע ממך! זה מאוד לא מנומס!,
18,12,Nothing happens.,שום דבר לא קורה.,
18,13,You have no container for water.,אין לך מיכל למים.,
18,14,This is a clear mountain lake with some steep cliffs surrounding it.,זהו אגם הרים צלול עם כמה צוקים תלולים המקיפים אותו.,
18,15,There is a clear mountain lake and some trees here.,יש כאן אגם הרים צלול וכמה עצים.,
18,16,Silly!  You can't get close enough to do that.,טיפש! אתה לא יכול להתקרב מספיק כדי לעשות את זה.,
18,17,You are too far away.,אתה רחוק מדי.,
18,18,It seems the old goat has wandered off by himself and is no longer following you.,נראה שהתיש הזקן נדד הלאה וכבר לא עוקב אחריך.,
19,1,The mountain is much too steep and rocky for you to climb.,ההר תלול וסלעי מדי בשביל לטפס עליו.,
19,2,It is a huge wooden door built right into the bottom of a small mountain!  It has a large keyhole.,זוהי דלת עץ ענקית הבנויה ממש בתחתית הר קטן! יש לה חור מנעול גדול.,
19,3,How do you want to use the key?,איך אתה רוצה להשתמש במפתח?,
19,4,You can't fool me!  You don't have a key.,אתה לא יכול לרמות אותי! אין לך מפתח.,
19,5,The door is already unlocked.,הדלת כבר פתוחה.,
19,6,"Using the gold key, you unlock the huge door.","באמצעות מפתח הזהב, אתה פותח את הדלת הענקית.",
19,7,You can't unlock the door without a key.,אתה לא יכול לפתוח את הדלת בלי מפתח.,
19,8,The door is already locked.,הדלת כבר נעולה.,
19,9,You lock the massive door with the heavy gold key.,אתה נועל את הדלת המסיבית עם מפתח הזהב הכבד.,
19,10,You need a key to do that.,אתה צריך מפתח כדי לעשות את זה.,
19,11,This massive door is securely locked.,הדלת המסיבית הזו נעולה בבטחה.,
19,12,Through the keyhole you can dimly see a staircase. It looks like it might go up into the mountain.,דרך חור המנעול אתה יכול לראות במעומעם גרם מדרגות. זה נראה כאילו הוא עולה לתוך ההר.,
19,13,You strike the door with all your might!  To no avail.,אתה מכה בדלת בכל כוחך! ללא הועיל.,
19,14,Don't be afraid.  Get close enough for a good look.,אל תפחד. התקרב מספיק כדי להסתכל טוב.,
19,15,It will be difficult to do that from here.,יהיה קשה לעשות את זה מכאן.,
19,16,There aren't many keyholes in the ground here.,אין הרבה חורי מנעול בקרקע כאן.,
19,17,There seems to be a door built into the mountainside.,נראה שיש דלת בנויה בצלע ההר.,
19,18,There is no need to unlock an already open door.,אין צורך לפתוח דלת שכבר פתוחה.,
19,19,You need to close the door before you can lock it.,אתה צריך לסגור את הדלת לפני שאתה יכול לנעול אותה.,
19,20,The door is already open.,הדלת כבר פתוחה.,
19,21,The door is already closed.,הדלת כבר סגורה.,
19,22,The only response you get is the echo of your pounding.,התגובה היחידה שאתה מקבל היא הד הדפיקות שלך.,
20,1,You fill up your bucket with sparkling water.,אתה ממלא את הדלי שלך במים נוצצים.,
20,2,The clear water quenches your thirst.,המים הצלולים מרווים את צימאונך.,
20,3,You are not close enough to the water.,אתה לא קרוב מספיק למים.,
20,4,You have no container for water.,אין לך מיכל למים.,
20,5,It looks as though there were beavers around here at one time.,"באמצעות מפתח הזהב, אתה פותח את הדלת הענקית.",
20,6,This is a small alpine lake.,זהו אגם אלפיני קטן.,
20,7,There are no beavers here now.,אין כאן בונים עכשיו.,
20,8,It seems the old goat has wandered off by himself and is no longer following you.,נראה שהתיש הזקן נדד הלאה וכבר לא עוקב אחריך.,
21,1,It's a witch swooping through the sky... She's trying to catch you!  Look out!,זוהי מכשפה שועטת בשמיים... היא מנסה לתפוס אותך! היזהר!,
21,2,"There is a witch in the area, but since you have that menacing goat with you, she will keep her distance.","יש מכשפה באזור, אבל מכיוון שיש לך את התיש המאיים איתך, היא תשמור על מרחק.",
21,3,"There is a witch in the area, but with the shield no harm will come to you.","יש מכשפה באזור, אבל עם המגן שום נזק לא יגיע אליך.",
21,4,Jumping here would put you in even greater danger from that witch!,לקפוץ כאן יעמיד אותך בסכנה גדולה אף יותר מהמכשפה הזו!,
21,5,Your protection is gone and you best look out for the witch!,ההגנה שלך נעלמה וכדאי לך להיזהר מהמכשפה!,
21,6,"With the goat now dead, you are fair game for the witch.","כעת כאשר התיש מת, אתה ציד הוגן למכשפה.",
21,7,This is not your friendly-type witch.,זו לא מכשפה מהסוג הידידותי.,
21,8,There's no witch here.,אין מכשפה כאן.,
21,9,There is no way to kill a flying witch!,אין דרך להרוג מכשפה מעופפת!,
21,10,The wicked witch is not interested in chitchat.,המכשפה הרעה לא מעוניינת בפטפוטים.,
21,11,Are you kidding?,אתה צוחק?,
21,12,"The witch swoops down, grabs you by the neck, and carries you off to a fate worse than death.","המכשפה צוללת למטה, תופסת אותך בצוואר, ונושאת אותך לגורל גרוע ממוות.",
21,13,"The witch missed you, this time.","המכשפה החמיצה אותך, הפעם.",
21,14,The witch can feel your protective spell and bids a hasty retreat.,המכשפה יכולה להרגיש את כישוף ההגנה שלך ונסוגה במהירות.,
21,15,"Lucky for you that you are invisible, the witch can't find you.","מזל שאתה בלתי נראה, המכשפה לא יכולה למצוא אותך.",
21,16,There is no way you can now.,אין דרך שאתה יכול לקפוץ עכשיו.,
21,17,There is no reason to jump now.,אין סיבה לקפוץ עכשיו.,
21,18,Oh NO!!  She's back!!!,אוי לא!! היא חזרה!!!,
22,1,"High up in the sky you see a very large, friendly bird.",גבוה בשמיים אתה רואה ציפור גדולה וידידותית מאוד.,
22,2,The opening to the cave is dark and ominous.,הכניסה למערה חשוכה ומבשרת רעות.,
22,3,You vaguely see the outline of a cave entrance.,אתה רואה בעמימות את קווי המתאר של הכניסה למערה.,
22,4,This is a big condor.  Its graceful flight appears effortless.,זהו קונדור גדול. הטיסה החיננית שלו נראית ללא מאמץ.,
22,5,There is no bird.,אין ציפור.,
22,6,"The bird is too high to kill.  Besides, it looks like a nice bird.","הציפור גבוהה מדי כדי להרוג. חוץ מזה, היא נראית כמו ציפור נחמדה.",
22,7,How?,איך?,
22,8,You would hit your head on the top of the cave if you jumped now!,אתה תפגע עם הראש שלך בחלק העליון של המערה אם תקפוץ עכשיו!,
22,9,"High up in the sky you see a very large, friendly bird, but it is afraid to come near you because of the goat.","גבוה בשמיים אתה רואה ציפור גדולה וידידותית מאוד, אבל היא פוחדת להתקרב אליך בגלל התיש.",
22,10,Where could this giant bird be taking you?,לאן הציפור הענקית הזו יכולה לקחת אותך?,
22,11,"The beans immediately sprout roots that reach deep into the fertile soil... leaves unfold themselves to the warm, loving sun... a rumbling is felt... and a mighty beanstalk now stretches up into the sky!",האפונים מיד מנביטים שורשים שמגיעים עמוק אל תוך האדמה הפורייה... עלים נפרשים אל השמש החמה והאוהבת... יש תחושה של רעידה... וגבעול אפונה אדיר נמתח כעת עד השמיים!,
22,12,You can't reach the beanstalk from here.,אתה לא יכול להגיע לגבעול האפונה מכאן.,
22,13,There is no beanstalk here to climb.,אין כאן גבעול אפונה לטפס עליו.,
22,14,Ouch!,אאוץ'!,
22,15,This bird doesn't talk much.,הציפור הזו לא מדברת הרבה.,
22,16,A large cave is at the edge of this meadow.,מערה גדולה נמצאת בקצה הכר הזה.,
23,1,The clear mountain water pours into the bucket.,מי ההרים הצלולים נשפכים לתוך הדלי.,
23,2,Ahhh!  That water sure hit the spot!,אההה! המים האלה בהחלט פגעו בדיוק במקום!,
23,3,You are not close enough to the water.,אתה לא קרוב מספיק למים.,
23,4,You have no container for water.,אין לך מיכל למים.,
23,5,You see the mountains and trees reflected in the mirror-like water.,אתה רואה את ההרים והעצים משתקפים במים דמויי המראה.,
23,6,These cattails look soft and fuzzy.,קנה הסוף הזה נראה רך ונעים למגע.,
23,7,It seems the old goat has wandered off by himself and is no longer following you.,נראה שהתיש הזקן נדד הלאה וכבר לא עוקב אחריך.,
24,1,There is a small patch of clover under the tree.,יש חלקה קטנה של תלתן מתחת לעץ.,
24,2,Off in the distance you see a patch of clover.,במרחק אתה רואה חלקת תלתן.,
24,3,You already have the only four-leaf clover here.,כבר יש לך את תלתן ארבעת העלים היחיד כאן.,
24,4,"The clover is soft, yet you sense a strange strength in it.","התלתן רך, אבל אתה חש כוח מוזר בו.",
24,5,You really don't want any of the three-leaf clovers.,אתה באמת לא רוצה אף אחד מתלתני שלושת העלים.,
24,6,"You had, and lost, the only four-leaf clover  around.  You really don't want a three-leaf clover.","היה לך, ואיבדת, את תלתן ארבעת העלים היחיד באזור. אתה באמת לא רוצה תלתן שלושה עלים.",
24,7,There is a clover patch in this meadow.,יש חלקת תלתן בכר הזה.,
25,1,"As you start to cross the bridge, a wretched troll appears.","כשאתה מתחיל לחצות את הגשר, טרול מרושע מופיע.",
25,2,It is a well known fact that goats hate trolls intensely. You should move aside and let the goat take care of this nasty troll.,זו עובדה ידועה שעיזים שונאות טרולים בעוצמה. אתה צריך לזוז הצידה ולתת לתיש לטפל בטרול המגעיל הזה.,
25,3,"This is the ugliest, meanest troll I have ever seen.",זהו הטרול הכי מכוער ורע שראיתי אי פעם.,
25,4,This troll is a real fighter.  Better not even try it.,הטרול הזה הוא לוחם אמיתי. לא כדאי בכלל לנסות.,
25,5,"Fortunately for you, you have nothing to kill the  troll with.","למזלך, אין לך במה להרוג את הטרול.",
25,6,The troll demands a treasure for passage across his bridge.,הטרול דורש אוצר עבור מעבר על הגשר שלו.,
25,7,You throw the dagger and the old -- but quick -- troll catches it.  Now what are your plans?,אתה זורק את הפגיון והטרול הזקן הזריז -- תופס אותו. עכשיו מה התכניות שלך?,
25,8,How do you use the dagger?,איך אתה משתמש בפגיון?,
25,9,You push the troll as hard as you can but he doesn't budge an inch.,אתה דוחף את הטרול חזק ככל שאתה יכול אבל הוא לא זז אפילו סנטימטר.,
25,10,The troll has a heart of stone.,לטרול יש לב של אבן.,
25,11,The troll appears to be upset about your attempt to cross his bridge.,הטרול נראה כועס על הניסיון שלך לחצות את הגשר שלו.,
25,12,"If you want to try that, you should get a little closer.","אם אתה רוצה לנסות את זה, אתה צריך להתקרב קצת.",
25,13,"Trolls have bad hearing, so you will have to get closer.","לטרולים יש שמיעה גרועה, אז תצטרך להתקרב.",
25,14,"You throw, and lose the dagger.","אתה זורק, ומאבד את הפגיון.",
25,15,You certainly cannot do that from here.,אתה בהחלט לא יכול לעשות את זה מכאן.,
25,16,The troll cannot hear you from there.,הטרול לא יכול לשמוע אותך משם.,
25,17,There is no troll around here.,אין טרול בסביבה.,
25,18,What type of treasure would you like to give the old troll?,איזה סוג אוצר אתה רוצה לתת לטרול הזקן?,
25,19,You have no treasure to give the troll.,אין לך אוצר לתת לטרול.,
25,20,You can't give it if you don't have it.,אתה לא יכול לתת את זה אם אין לך את זה.,
25,21,The troll doesn't want just a plain walnut.,הטרול לא רוצה סתם אגוז רגיל.,
25,22,Why?  To what?,למה? למה?,
25,23,The steep embankment prevents you from doing that.,הגדה התלולה מונעת ממך לעשות את זה.,
25,24,You are not close enough to the river.,אתה לא קרוב מספיק לנהר.,
25,25,"This is an old, rickety bridge.",זהו גשר ישן ורעוע.,
25,26,"The stream appears placid enough, but appearances can be deceiving.","הנחל נראה רגוע למדי, אבל מראה יכול להטעות.",
25,27,There is a green meadow on the other side of the river.,יש כר ירוק בצד השני של הנהר.,
25,28,This placid looking stream is actually quite dangerous... the current is stronger than it looks.  You can't keep your head above water.,הנחל השקט הזה הוא למעשה מסוכן למדי... הזרם חזק יותר ממה שהוא נראה. אתה לא יכול לשמור על הראש מעל המים.,
25,29,The troll greedily grabs the treasure and disappears  under the bridge.,הטרול תופס בחמדנות את האוצר ונעלם אל מתחת לגשר.,
25,30,"The goat butts the troll right off the bridge, never to be seen in these parts again.","התיש נוגח בטרול ומעיף אותו מהגשר, והטרול לא ייראה יותר באזורים האלה.",
25,31,"You throw the dagger and it lands in the river, lost for all time.","אתה זורק את הפגיון והוא נוחת בנהר, אבוד לכל הזמנים.",
25,32,OK,בסדר,
25,33,You could never win a fight with a troll.,לעולם לא תוכל לנצח בקרב עם טרול.,
25,34,"You glance under the old bridge, but see nothing unusual.","אתה מביט מתחת לגשר הישן, אבל לא רואה שום דבר חריג.",
25,35,"As you start to cross the bridge, a wretched troll appears.  Even though you are invisible, he will not let you cross his bridge.","כשאתה מתחיל לחצות את הגשר, טרול מרושע מופיע. למרות שאתה בלתי נראה, הוא לא ייתן לך לחצות את הגשר שלו.",
26,1,This placid looking stream is actually quite dangerous.... the current is stronger than it looks.  You can't keep your head above water.,הנחל השקט הזה הוא למעשה מסוכן למדי.... הזרם חזק יותר ממה שהוא נראה. אתה לא יכול לשמור על הראש מעל המים.,
26,2,The bank is too steep to allow access to the river's edge.,הגדה תלולה מדי כדי לאפשר גישה לקצה הנהר.,
26,3,You are not close enough to the river.,אתה לא קרוב מספיק לנהר.,
26,4,"The stream appears placid enough, but appearances can be deceiving.","הנהר נראה רגוע למדי, אבל מראה יכול להטעות.",
26,5,It is old and rotted.,הוא ישן ורקוב.,
26,6,There is an attractive meadow dotted with trees.,יש כר מושך עין מנוקד בעצים.,
26,7,"It is just a hole in an empty, old stump.",זה רק חור בגדם ישן וריק.,
26,8,You are not close enough.,אתה לא קרוב מספיק.,
27,1,What are you doing that for?  There's nothing here.,למה אתה עושה את זה? אין כאן כלום.,
28,1,You must be getting nervous!  I see no witch here!,אתה בטח נהיה עצבני! אני לא רואה מכשפה כאן!,
28,2,"The windows are made from translucent, hardened sugar.  It's difficult to see through them.",החלונות עשויים מסוכר שקוף וקשה. קשה לראות דרכם.,
28,3,The windows are hard to break.,החלונות קשים לשבירה.,
28,4,You can't see much from here.,אתה לא יכול לראות הרבה מכאן.,
28,5,You would have to get closer to the windows.,תצטרך להתקרב לחלונות.,
28,6,"This is the sweetest little gingerbread house you ever saw.  The walls are cake, the roof is frosting, the chimney looks delicious, and the candy path and cookie fence are unbearably tempting!","זהו בית לחם הזנגביל הכי מתוק שראיתי אי פעם. הקירות הם עוגה, הגג הוא ציפוי, הארובה נראית טעימה, ושביל הממתקים וגדר העוגיות מפתים בצורה שלא ניתן לעמוד בפניה!",
28,7,Yum!  The house tastes even better than it looks!,יאמי! הבית טעים אפילו יותר ממה שהוא נראה!,
28,8,"As you begin to eat the house, a squeaky voice from somewhere says, ""Nibble, nibble, little mouse.  Who is nibbling at my house?""","כשאתה מתחיל לאכול את הבית, קול חורק מאיפשהו אומר, ""כרסם, כרסם, עכברון קטן. מי מכרסם את הבית שלי?""",
28,9,"The house looks tempting, but you need to get closer.","הבית נראה מפתה, אבל אתה צריך להתקרב.",
28,10,The goat is suspicious of this witch's house and  refuses to go in.,התיש חושד בבית המכשפה הזה ומסרב להיכנס.,
28,11,The door is already closed.,הדלת כבר סגורה.,
28,12,You will have to move closer to do that.,תצטרך להתקרב כדי לעשות את זה.,
28,13,The door is made from graham crackers held together  with chocolate drop nails.,הדלת עשויה מביסקוויטים המוחזקים יחד עם מסמרי טיפות שוקולד.,
28,14,You don't need to do that; opening the door would suffice.,אתה לא צריך לעשות את זה; לפתוח את הדלת יספיק.,
28,15,The door is around the corner.,הדלת מעבר לפינה.,
28,16,It is made of delicious chocolate chip cookies!,זה עשוי מעוגיות שוקולד צ'יפס טעימות!,
28,17,Yummy!,טעים!,
28,18,There is no answer from inside the house.,אין תשובה מתוך הבית.,
28,19,The path leads to the door.,השביל מוביל לדלת.,
28,20,The path is around the corner.,השביל מעבר לפינה.,
28,21,You are near a little gingerbread house in a forest clearing.,אתה ליד בית לחם זנגביל קטן בקרחת יער.,
29,1,Be careful!  Nearby is a sorcerer.  His mystical powers can leave you immobilized and helpless!,היזהר! בקרבת מקום יש קוסם. הכוחות המיסטיים שלו יכולים להשאיר אותך קפוא וחסר אונים!,
29,2,The magic shield will protect you from this dangerous  sorcerer.,המגן הקסום יגן עליך מהקוסם המסוכן הזה.,
29,3,You're so afraid of the sorcerer that your knees are locked.,אתה כל כך מפחד מהקוסם שהברכיים שלך נעולות.,
29,4,This sorcerer exudes mystery and danger.,הקוסם הזה מקרין מסתורין וסכנה.,
29,5,There's no sorcerer here.,אין כאן קוסם.,
29,6,"The sorcerer casts a spell, freezing you to the spot. I hope no dangerous creatures drop by!","הקוסם מטיל כישוף, מקפיא אותך במקום. אני מקווה שיצורים מסוכנים לא יחלפו פה!",
29,7,The sorcerer's spell has expired; now you can move  again.  Whew!,הכישוף של הקוסם פג; עכשיו אתה יכול לזוז שוב. איזו הקלה!,
29,8,You are immobilized!  You can't jump or duck now!,אתה קפוא! אתה לא יכול לקפוץ או להתכופף עכשיו!,
29,9,OK.  But you just lost your dagger.,בסדר. אבל הרגע איבדת את הפגיון שלך.,
29,10,The sorcerer only speaks in the language of the Mystics.,הקוסם מדבר רק בשפת המיסטיקה.,
29,11,This sorcerer's magic is no match for your fairy godmother's.,הקסם של הקוסם הזה לא יכול לגבור על זה של הפיה שלך.,
29,12,The sorcerer sees the goat and decides to leave.,הקוסם רואה את התיש ומחליט לעזוב.,
29,13,Being invisible has protected you from this sorcerer.,להיות בלתי נראה הגן עליך מהקוסם הזה.,
30,1,The tree is loaded with walnuts.,העץ מלא באגוזים.,
30,2,There is a large walnut tree surrounded by several pine trees.,יש עץ אגוז גדול המוקף בכמה עצי אורן.,
30,3,"You already have one walnut, let's not be greedy.","כבר יש לך אגוז אחד, בואו לא נהיה חמדנים.",
30,4,These are some of the finest walnuts you have ever seen.,אלה כמה מהאגוזים הטובים ביותר שראיתי אי פעם.,
30,5,You look around and decide these plain walnuts won't do. You want a gold walnut!,אתה מסתכל סביב ומחליט שהאגוזים הרגילים האלה אינם מספיקים. אתה רוצה אגוז זהב!,
30,6,You pluck a nice walnut from the tree.,אתה קוטף אגוז נחמד מהעץ.,
30,7,They are very small and hard to see from here.,הם קטנים מאוד וקשה לראות אותם מכאן.,
30,8,The walnuts are over by the walnut tree.,האגוזים נמצאים ליד עץ האגוז.,
30,9,"If you've seen one pine tree, you've seen them all.","אם ראית עץ אורן אחד, ראית את כולם.",
31,1,This is a very colorful ceramic bowl.,זוהי קערת קרמיקה צבעונית מאוד.,
31,2,You pick up the ceramic bowl.,אתה מרים את קערת הקרמיקה.,
31,3,"It looks like an interesting, colorful bowl.",זו נראית כמו קערה מעניינת וצבעונית.,
31,4,That is impossible from here.,זה בלתי אפשרי מכאן.,
31,5,"There may have been a bowl here at one time, but it is not here now!","אולי הייתה כאן קערה פעם, אבל היא לא כאן עכשיו!",
31,6,"The beans immediately sprout roots that reach deep into the fertile soil... leaves unfold themselves to the warm, loving sun... a rumbling is felt... and a mighty beanstalk now stretches up into the sky!",האפונים מיד מנביטים שורשים שמגיעים עמוק אל תוך האדמה הפורייה... עלים נפרשים אל השמש החמה והאוהבת... יש תחושה של רעידה... וגבעול אפונה אדיר נמתח כעת עד השמיים!,
31,7,You can't reach the beanstalk from here.,אתה לא יכול להגיע לגבעול האפונה מכאן.,
31,8,There is no beanstalk here to climb.,אין כאן גבעול אפונה לטפס עליו.,
31,9,Ouch!,אאוץ'!,
31,10,There appears to be some sort of bowl on the ground.,נראה שיש איזשהו סוג של קערה על הקרקע.,
32,1,Oh No!  That's such a dangerous river... the current is too strong... you won't be able to escape!,אוי לא! זה נהר כל כך מסוכן... הזרם חזק מדי... לא תוכל לברוח!,
32,2,The river flows swiftly between steep banks.,הנהר זורם במהירות בין גדות תלולות.,
32,3,On the far side of the river is a green meadow.,בצד הרחוק של הנהר יש כר ירוק.,
32,4,The bank is dangerously steep;  there are safer ways to  reach water.,הגדה תלולה באופן מסוכן; יש דרכים בטוחות יותר להגיע למים.,
33,1,This is a Raging River filled with boulders and rapids.,זהו נהר שוצף מלא סלעים ומפלי מים.,
33,2,You see a lovely green meadow on the other side of the river.,אתה רואה כר ירוק ויפה בצד השני של הנהר.,
33,3,It is a massive boulder that splits the river.,זהו סלע ענק המפצל את הנהר.,
33,4,You carefully fill the bucket at the river's edge.,אתה ממלא בזהירות את הדלי בקצה הנהר.,
33,5,You drink deeply of the cold river water.,אתה שותה לרוויה ממי הנהר הקרים.,
33,6,You have no container for water.,אין לך מיכל למים.,
33,7,You are not close enough to the Raging River.,אתה לא קרוב מספיק לנהר השוצף.,
33,8,Your swimming attempt proved fatal!  The raging current drags you under....,ניסיון השחייה שלך הוכח כקטלני! הזרם השוצף גורר אותך למצולות....,
34,1,You notice an enchanting meadow.,אתה מבחין בכר דשא מקסים.,
34,2,The river is dangerous and powerful.  There is a delta of pebbles on its edge.,הנהר מסוכן וחזק. יש אוסף חלוקי נחל בצורת משולש בקצה שלו.,
34,3,Your pockets cannot hold any more pebbles.,הכיסים שלך לא יכולים להחזיק עוד חלוקי נחל.,
34,4,"As you fill the bucket, the river almost rips it from your grasp.","כשאתה ממלא את הדלי, הנהר כמעט קורע אותו מהאחיזה שלך.",
34,5,You drink deeply of the cold river water.,אתה שותה לרוויה ממי הנהר הקרים.,
34,6,The pebbles are round and smooth.,חלוק הנחל עגול וחלק.,
34,7,You must venture closer to the river.,תצטרך להתקרב לנהר.,
34,8,You grab a handful of pebbles.,אתה תופס חופן חלוקי הנחל.,
34,9,The only pebbles worth getting are already gone.,חלוק הנחל היחיד שכדאי לקחת כבר נעלם.,
34,10,From here it looks like an ordinary delta of pebbles.,מכאן זה נראה כמו משולש רגיל של חלוקי נחל.,
34,11,You are not close enough to the pebbles to get them.,אתה לא קרוב מספיק לחלוקי הנחל כדי לקחת אותם.,
34,12,Your swimming attempt proved fatal!  The raging current drags you under... you are lost....,ניסיון השחייה שלך הוכח קטלני! הזרם השוצף גורר אותך למטה... אתה אבוד....,
34,13,There are many smooth pebbles next to the river.,יש הרבה חלוקי נחל חלקים ליד הנהר.,
35,1,There is a small dwarf close by.  It would be a good idea to be careful.,יש גמד קטן בקרבת מקום. זה יהיה רעיון טוב להיזהר.,
35,2,That little dwarf caught you by surprise.  Is your treasure still OK?,הגמד הקטן הזה תפס אותך בהפתעה. האוצר שלך עדיין אצלך?,
35,3,"The quick, little dwarf came by to see what you had -- nothing interested him.",הגמד הקטן והזריז בא לראות מה יש לך -- שום דבר לא עניין אותו.,
35,4,"Dwarfs are quick, little guys who will try to take your treasure.",גמדים הם חבר'ה קטנים וזריזים שינסו לקחת את האוצר שלך.,
35,5,There is no dwarf here.,אין גמד כאן.,
35,6,He's too quick for you to catch.,הוא זריז מדי בשבילך לתפוס.,
35,7,No time to talk to him.  He's in too much of a hurry!,אין זמן לדבר איתו. הוא ממהר מדי!,
35,8,It's a good thing you are protected by a spell.  That little dwarf likes to steal treasures.,טוב שאתה מוגן על ידי כישוף. הגמד הקטן הזה אוהב לגנוב אוצרות.,
35,9,"The beans immediately sprout roots that reach deep into the fertile soil... leaves unfold themselves to the warm, loving sun... a rumbling is felt... and a mighty beanstalk now stretches up into the sky!",האפונים מיד מנביטים שורשים שמגיעים עמוק אל תוך האדמה הפורייה... עלים נפרשים אל השמש החמה והאוהבת... יש תחושה של רעידה... וגבעול אפונה אדיר נמתח כעת עד השמיים!,
35,10,You can't reach the beanstalk from here.,אתה לא יכול להגיע לגבעול האפונה מכאן.,
35,11,There is no beanstalk here to climb.,אין כאן גבעול אפונה לטפס עליו.,
35,12,Ouch!,אאוץ'!,
35,13,The dwarf sees the goat and decides to leave.,הגמד רואה את התיש ומחליט לעזוב.,
35,14,Being invisible has protected you from the dwarf.,להיות בלתי נראה הגן עליך מהגמד.,
36,1,"When looking in this small hole, you see a faint green glow.","כשאתה מסתכל בחור הקטן הזה, אתה רואה זוהר ירוק קלוש.",
36,2,You would need to be much smaller to fit through that hole.,תצטרך להיות הרבה יותר קטן כדי להתאים דרך החור הזה.,
36,3,This rock is firmly stuck in the ground.,הסלע הזה תקוע בחוזקה באדמה.,
36,4,"Although you are very strong and healthy, this rock is too much even for you.","למרות שאתה חזק ובריא מאוד, הסלע הזה יותר מדי אפילו בשבילך.",
36,5,"Very cautiously, you reach into the hole, and to your dismay, find nothing.","בזהירות רבה, אתה מושיט יד לתוך החור, ולמורת רוחך, לא מוצא כלום.",
36,6,You'll have to move closer.,תצטרך להתקרב.,
36,7,"The ancient, mossy rock has seen many winters.  There is a small hole at its base.",הסלע העתיק והטחוב ראה חורפים רבים. יש חור קטן בבסיסו.,
36,8,"From here it looks like a typical, large rock.",מכאן זה נראה כמו סלע גדול טיפוסי.,
36,9,There are several pretty trees in the area and a few rocks.  One rock has a small hole in its base.,יש כמה עצים יפים באזור וכמה סלעים. לסלע אחד יש חור קטן בבסיסו.,
36,10,"You feel a stretching sensation... Oh, you're back to your original size.  You can't get out of the small  cave!","אתה חש תחושת מתיחה... אה, חזרת לגודל המקורי שלך. אתה לא יכול לצאת מהמערה הקטנה!",
